[2026-02-20 11:35:21] | 담당 AI: 전략 잼 | 출처: Barchart | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 74.8%
[2026-02-20 12:03:53] | 담당 AI: 수집 잼 | 출처: Koyfin | 타겟: 온도 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 92.9%
[2026-02-20 12:03:57] | 담당 AI: 가디언 잼 | 출처: DexScreener | 타겟: 수이 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 81.9%
[2026-02-20 12:03:59] | 담당 AI: 타이밍 잼 | 출처: TensorCharts | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 76.4%
[2026-02-20 12:04:02] | 담당 AI: 정렬 잼 | 출처: Birdeye.so | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 84.8%
[2026-02-20 12:04:06] | 담당 AI: 타이밍 잼 | 출처: Coinglass | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 88.0%
[2026-02-20 12:04:11] | 담당 AI: 전략 잼 | 출처: Investing.com | 타겟: 비트코인 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 96.3%
[2026-02-20 12:04:16] | 담당 AI: 정렬 잼 | 출처: TradingLite | 타겟: 솔라나 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 93.7%
[2026-02-20 12:04:18] | 담당 AI: 전략 잼 | 출처: Aggr.trade | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 74.3%
[2026-02-20 12:04:21] | 담당 AI: 정렬 잼 | 출처: TensorCharts | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 96.6%
[2026-02-20 12:04:23] | 담당 AI: 전략 잼 | 출처: Messari | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 79.4%
[2026-02-20 12:04:27] | 담당 AI: 수집 잼 | 출처: Barchart | 타겟: 온도 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 75.2%
[2026-02-20 12:04:32] | 담당 AI: 가디언 잼 | 출처: Glassnode | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 75.5%
[2026-02-20 12:04:37] | 담당 AI: 타이밍 잼 | 출처: Finviz | 타겟: 리플 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 95.0%
[2026-02-20 12:04:42] | 담당 AI: 행동 잼 | 출처: TradingView | 타겟: 수이 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 97.5%
[2026-02-20 12:04:45] | 담당 AI: 전략 잼 | 출처: HyblockCapital | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 80.2%
[2026-02-20 12:04:48] | 담당 AI: 정렬 잼 | 출처: ATAS | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 92.7%
[2026-02-20 12:04:52] | 담당 AI: 정렬 잼 | 출처: AlphaQuery | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 78.7%
[2026-02-20 12:04:55] | 담당 AI: 수집 잼 | 출처: CoinGecko | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 74.5%
[2026-02-20 12:04:57] | 담당 AI: 전략 잼 | 출처: Velo.xyz | 타겟: 솔라나 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 92.2%
[2026-02-20 12:05:02] | 담당 AI: 전략 잼 | 출처: TradingEconomics | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 72.2%
[2026-02-20 12:05:04] | 담당 AI: 행동 잼 | 출처: TensorCharts | 타겟: 리플 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 86.3%
[2026-02-20 12:05:08] | 담당 AI: 가디언 잼 | 출처: Aggr.trade | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 87.0%
[2026-02-20 12:05:12] | 담당 AI: 정렬 잼 | 출처: TradingView | 타겟: 리플 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 99.0%
[2026-02-20 12:05:15] | 담당 AI: 타이밍 잼 | 출처: GoCharting | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 96.5%
[2026-02-20 12:05:20] | 담당 AI: 수집 잼 | 출처: CoinGecko | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 98.8%
[2026-02-20 12:05:24] | 담당 AI: 타이밍 잼 | 출처: ATAS | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 77.9%
[2026-02-20 12:05:28] | 담당 AI: 행동 잼 | 출처: Velo.xyz | 타겟: 솔라나 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 96.8%
[2026-02-20 12:05:31] | 담당 AI: 행동 잼 | 출처: Whalemap | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 73.5%
[2026-02-20 12:05:34] | 담당 AI: 타이밍 잼 | 출처: CoinMarketCap | 타겟: 온도 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 78.2%
[2026-02-20 12:05:39] | 담당 AI: 행동 잼 | 출처: Messari | 타겟: 리플 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 75.1%
[2026-02-20 12:05:42] | 담당 AI: 정렬 잼 | 출처: ATAS | 타겟: 수이 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 74.3%
[2026-02-20 12:05:46] | 담당 AI: 타이밍 잼 | 출처: DexScreener | 타겟: 제로엑스 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 82.1%
[2026-02-20 12:05:49] | 담당 AI: 행동 잼 | 출처: Aggr.trade | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 94.9%
[2026-02-20 12:05:51] | 담당 AI: 행동 잼 | 출처: TrendSpider | 타겟: 리플 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 78.9%
[2026-02-20 12:05:55] | 담당 AI: 가디언 잼 | 출처: HyblockCapital | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 99.3%
[2026-02-20 12:05:58] | 담당 AI: 수집 잼 | 출처: Investing.com | 타겟: 이더리움 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 80.1%
[2026-02-20 12:06:03] | 담당 AI: 전략 잼 | 출처: ATAS | 타겟: 비트코인 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 88.4%
[2026-02-20 12:06:06] | 담당 AI: 타이밍 잼 | 출처: ATAS | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 96.7%
[2026-02-20 12:06:09] | 담당 AI: 전략 잼 | 출처: Whalemap | 타겟: 제로엑스 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 90.6%
[2026-02-20 12:06:14] | 담당 AI: 행동 잼 | 출처: TensorCharts | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 71.3%
[2026-02-20 12:06:18] | 담당 AI: 타이밍 잼 | 출처: Glassnode | 타겟: 리플 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 94.1%
[2026-02-20 12:06:22] | 담당 AI: 전략 잼 | 출처: LookIntoBitcoin | 타겟: 솔라나 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 95.4%
[2026-02-20 12:06:27] | 담당 AI: 행동 잼 | 출처: AlphaQuery | 타겟: 수이 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 84.7%
[2026-02-20 12:06:32] | 담당 AI: 행동 잼 | 출처: Dropstab | 타겟: 온도 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 86.9%
[2026-02-20 12:06:35] | 담당 AI: 전략 잼 | 출처: TensorCharts | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 80.4%
[2026-02-20 12:06:40] | 담당 AI: 가디언 잼 | 출처: CoinGecko | 타겟: 온도 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 88.5%
[2026-02-20 12:06:45] | 담당 AI: 행동 잼 | 출처: Bookmap | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 88.2%
[2026-02-20 12:06:47] | 담당 AI: 수집 잼 | 출처: TrendSpider | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 84.6%
[2026-02-20 12:06:50] | 담당 AI: 타이밍 잼 | 출처: LookIntoBitcoin | 타겟: 수이 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 92.7%
[2026-02-20 12:06:55] | 담당 AI: 정렬 잼 | 출처: Cryptowat.ch | 타겟: 수이 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 91.1%
[2026-02-20 12:06:57] | 담당 AI: 전략 잼 | 출처: Birdeye.so | 타겟: 제로엑스 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 94.7%
[2026-02-20 12:07:00] | 담당 AI: 가디언 잼 | 출처: CoinMarketCap | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 76.7%
[2026-02-20 12:07:04] | 담당 AI: 타이밍 잼 | 출처: Dropstab | 타겟: 이더리움 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 71.4%
[2026-02-20 12:07:07] | 담당 AI: 가디언 잼 | 출처: Velo.xyz | 타겟: 제로엑스 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 90.9%
[2026-02-20 12:07:10] | 담당 AI: 수집 잼 | 출처: Exocharts | 타겟: 이더리움 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 88.5%
[2026-02-20 12:07:14] | 담당 AI: 전략 잼 | 출처: Exocharts | 타겟: 이더리움 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 77.5%
[2026-02-20 12:07:17] | 담당 AI: 가디언 잼 | 출처: GoCharting | 타겟: 제로엑스 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 80.5%
[2026-02-20 12:07:22] | 담당 AI: 타이밍 잼 | 출처: Coinglass | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 75.2%
[2026-02-20 12:07:25] | 담당 AI: 전략 잼 | 출처: Dropstab | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 97.5%
[2026-02-20 12:07:29] | 담당 AI: 타이밍 잼 | 출처: Messari | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 91.6%
[2026-02-20 12:07:32] | 담당 AI: 행동 잼 | 출처: GoCharting | 타겟: 비트코인 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 89.5%
[2026-02-20 12:07:36] | 담당 AI: 수집 잼 | 출처: Barchart | 타겟: 이더리움 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 80.2%
[2026-02-20 12:07:40] | 담당 AI: 행동 잼 | 출처: TradingLite | 타겟: 온도 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 74.3%
[2026-02-20 12:07:43] | 담당 AI: 수집 잼 | 출처: CoinMarketCap | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 79.0%
[2026-02-20 12:07:46] | 담당 AI: 타이밍 잼 | 출처: Messari | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 71.1%
[2026-02-20 12:07:50] | 담당 AI: 가디언 잼 | 출처: TradingLite | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 87.2%
[2026-02-20 12:07:53] | 담당 AI: 가디언 잼 | 출처: Coinglass | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 78.5%
[2026-02-20 12:07:56] | 담당 AI: 타이밍 잼 | 출처: TradingView | 타겟: 비트코인 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 95.2%
[2026-02-20 12:07:58] | 담당 AI: 정렬 잼 | 출처: Messari | 타겟: 제로엑스 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 85.9%
[2026-02-20 12:08:01] | 담당 AI: 수집 잼 | 출처: TradingView | 타겟: 제로엑스 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 71.1%
[2026-02-20 12:08:05] | 담당 AI: 행동 잼 | 출처: Koyfin | 타겟: 온도 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 71.6%
[2026-02-20 12:08:07] | 담당 AI: 가디언 잼 | 출처: Messari | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 89.9%
[2026-02-20 12:08:10] | 담당 AI: 수집 잼 | 출처: MarketChameleon | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 88.2%
[2026-02-20 12:08:13] | 담당 AI: 가디언 잼 | 출처: TrendSpider | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 79.9%
[2026-02-20 12:08:15] | 담당 AI: 수집 잼 | 출처: TradingLite | 타겟: 제로엑스 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 93.3%
[2026-02-20 12:08:18] | 담당 AI: 정렬 잼 | 출처: Whalemap | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 89.5%
[2026-02-20 12:08:21] | 담당 AI: 행동 잼 | 출처: Aggr.trade | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 97.8%
[2026-02-20 12:08:25] | 담당 AI: 타이밍 잼 | 출처: Messari | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 72.1%
[2026-02-20 12:08:29] | 담당 AI: 행동 잼 | 출처: Birdeye.so | 타겟: 온도 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 70.0%
[2026-02-20 12:08:34] | 담당 AI: 행동 잼 | 출처: Bookmap | 타겟: 비트코인 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 96.8%
[2026-02-20 12:08:38] | 담당 AI: 행동 잼 | 출처: TradingEconomics | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 87.6%
[2026-02-20 12:08:41] | 담당 AI: 가디언 잼 | 출처: Exocharts | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 87.1%
[2026-02-20 12:08:45] | 담당 AI: 정렬 잼 | 출처: TradingView | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 96.6%
[2026-02-20 12:08:49] | 담당 AI: 수집 잼 | 출처: Messari | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 70.6%
[2026-02-20 12:08:52] | 담당 AI: 전략 잼 | 출처: TensorCharts | 타겟: 제로엑스 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 90.9%
[2026-02-20 12:08:56] | 담당 AI: 타이밍 잼 | 출처: Finviz | 타겟: 리플 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 78.9%
[2026-02-20 12:08:59] | 담당 AI: 가디언 잼 | 출처: Dropstab | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 83.6%
[2026-02-20 12:09:03] | 담당 AI: 정렬 잼 | 출처: ATAS | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 79.4%
[2026-02-20 12:09:05] | 담당 AI: 정렬 잼 | 출처: TradingView | 타겟: 이더리움 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 95.2%
[2026-02-20 12:09:10] | 담당 AI: 타이밍 잼 | 출처: GoCharting | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 92.9%
[2026-02-20 12:09:13] | 담당 AI: 전략 잼 | 출처: Aggr.trade | 타겟: 이더리움 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 77.8%
[2026-02-20 12:09:15] | 담당 AI: 타이밍 잼 | 출처: CoinGecko | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 96.2%
[2026-02-20 12:09:19] | 담당 AI: 타이밍 잼 | 출처: TradingLite | 타겟: 제로엑스 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 95.2%
[2026-02-20 12:09:22] | 담당 AI: 정렬 잼 | 출처: CoinMarketCap | 타겟: 수이 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 91.8%
[2026-02-20 12:09:27] | 담당 AI: 정렬 잼 | 출처: Whalemap | 타겟: 수이 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 70.6%
[2026-02-20 12:09:30] | 담당 AI: 가디언 잼 | 출처: StockCharts | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 80.9%
[2026-02-20 12:09:35] | 담당 AI: 정렬 잼 | 출처: TradingEconomics | 타겟: 수이 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 89.5%
[2026-02-20 12:09:38] | 담당 AI: 정렬 잼 | 출처: ATAS | 타겟: 이더리움 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 80.2%
[2026-02-20 12:09:41] | 담당 AI: 정렬 잼 | 출처: Dropstab | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 76.3%
[2026-02-20 12:09:45] | 담당 AI: 가디언 잼 | 출처: TradingEconomics | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 87.6%
[2026-02-20 12:09:49] | 담당 AI: 타이밍 잼 | 출처: ATAS | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 86.4%
[2026-02-20 12:09:51] | 담당 AI: 타이밍 잼 | 출처: Aggr.trade | 타겟: 수이 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 86.6%
[2026-02-20 12:09:56] | 담당 AI: 전략 잼 | 출처: Bookmap | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 74.9%
[2026-02-20 12:09:59] | 담당 AI: 정렬 잼 | 출처: Messari | 타겟: 비트코인 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 97.8%
[2026-02-20 12:10:03] | 담당 AI: 타이밍 잼 | 출처: CoinGecko | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 95.4%
[2026-02-20 12:10:07] | 담당 AI: 가디언 잼 | 출처: StockCharts | 타겟: 리플 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 83.1%
[2026-02-20 12:10:11] | 담당 AI: 행동 잼 | 출처: DexScreener | 타겟: 리플 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 84.8%
[2026-02-20 12:10:14] | 담당 AI: 타이밍 잼 | 출처: GoCharting | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 72.8%
[2026-02-20 12:10:18] | 담당 AI: 전략 잼 | 출처: Bookmap | 타겟: 수이 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 84.8%
[2026-02-20 12:10:22] | 담당 AI: 전략 잼 | 출처: Investing.com | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 81.1%
[2026-02-20 12:10:25] | 담당 AI: 타이밍 잼 | 출처: StockCharts | 타겟: 솔라나 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 79.9%
[2026-02-20 12:10:30] | 담당 AI: 수집 잼 | 출처: DexScreener | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 79.4%
[2026-02-20 12:10:34] | 담당 AI: 가디언 잼 | 출처: StockCharts | 타겟: 비트코인 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 73.1%
[2026-02-20 12:10:37] | 담당 AI: 정렬 잼 | 출처: Barchart | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 87.7%
[2026-02-20 12:10:41] | 담당 AI: 행동 잼 | 출처: Whalemap | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 95.7%
[2026-02-20 12:10:44] | 담당 AI: 가디언 잼 | 출처: GoCharting | 타겟: 비트코인 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 71.7%
[2026-02-20 12:10:48] | 담당 AI: 정렬 잼 | 출처: Messari | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 79.3%
